id,Datum,Warengruppe,Umsatz,KielerWoche,Rohertrag_daily,uebernachtungen,pas_faehrverkehr_absolut,pas_ausflugsverkehr_absolut,pas_kreuzfahrt_absolut,Bewoelkung,Temperatur,Windgeschwindigkeit
1803221,2018-03-22,1,140.605808619442,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,5.7625,11.0
1803231,2018-03-23,1,135.226761513192,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,4.425,5.0
1803241,2018-03-24,1,175.533882075808,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,7.125,4.0
1803251,2018-03-25,1,72.1396206051801,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,7.625,6.0
1803261,2018-03-26,1,148.365363810161,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,5.0375,8.0
1803271,2018-03-27,1,156.722306258184,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,5.325,9.0
1803281,2018-03-28,1,136.183415192499,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,3.725,14.0
1803291,2018-03-29,1,369.627890205243,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,0.9,8.0
1803311,2018-03-31,1,416.788764354814,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,2.225,17.0
1804011,2018-04-01,1,68.2964647517978,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,2.525,9.0
1804021,2018-04-02,1,43.200364814703,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,6.1,8.0
1804031,2018-04-03,1,135.724585456051,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,11.775,9.0
1804041,2018-04-04,1,115.932994804965,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,4.0,13.2125,9.0
1804051,2018-04-05,1,97.8634527844016,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,8.6625,19.0
1804061,2018-04-06,1,118.206081571449,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,9.9875,10.0
1804071,2018-04-07,1,145.347521013483,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,14.75,9.0
1804081,2018-04-08,1,70.9108032083961,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.5,5.0
1804091,2018-04-09,1,100.975591763884,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,15.3125,9.0
1804101,2018-04-10,1,116.487322952139,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,5.1625,21.0
1804111,2018-04-11,1,82.0268234172204,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,4.7125,22.0
1804121,2018-04-12,1,136.188054778093,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,7.975,19.0
1804131,2018-04-13,1,91.9470794074567,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,8.7125,15.0
1804141,2018-04-14,1,166.908303338313,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,7.675,10.0
1804151,2018-04-15,1,94.7804910054962,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,9.5375,7.0
1804161,2018-04-16,1,120.530309652016,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,13.875,8.0
1804171,2018-04-17,1,101.387635071749,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,15.25,11.0
1804181,2018-04-18,1,93.6448450690126,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,20.35,11.0
1804191,2018-04-19,1,109.1997780181,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.1125,5.0
1804201,2018-04-20,1,89.8024722034331,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,24.375,13.0
1804211,2018-04-21,1,144.90805943254,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,15.6625,10.0
1804221,2018-04-22,1,68.3301534203764,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,14.525,11.0
1804231,2018-04-23,1,89.8268678476001,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,4.0,14.4,18.0
1804241,2018-04-24,1,97.0271023646392,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,12.0875,21.0
1804251,2018-04-25,1,68.0325664897455,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,9.25,13.0
1804261,2018-04-26,1,132.024346180966,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,11.0875,18.0
1804271,2018-04-27,1,64.0736168057245,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,13.0875,8.0
1804281,2018-04-28,1,145.377113487886,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,14.65,8.0
1804291,2018-04-29,1,112.634849007942,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,8.875,9.0
1804301,2018-04-30,1,152.280472407717,0.0,30082.0086849315,1737.1602209944751,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,11.55,10.0
1805021,2018-05-02,1,114.081337561043,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,14.725,9.0
1805031,2018-05-03,1,123.975160122456,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,12.5,14.0
1805041,2018-05-04,1,98.2938513417318,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,12.1875,10.0
1805051,2018-05-05,1,127.687524931524,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,14.75,9.0
1805061,2018-05-06,1,56.2258188093528,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,18.9125,10.0
1805071,2018-05-07,1,134.486983298219,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.825,11.0
1805081,2018-05-08,1,118.423159794704,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.3875,14.0
1805091,2018-05-09,1,147.863208010494,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.3,12.0
1805101,2018-05-10,1,65.3700130129915,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,20.525,9.0
1805111,2018-05-11,1,206.81195059122,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,15.1,8.0
1805121,2018-05-12,1,150.026139523841,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,17.3375,10.0
1805131,2018-05-13,1,86.0125611140966,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,17.25,12.0
1805141,2018-05-14,1,98.758369396784,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,18.8875,11.0
1805151,2018-05-15,1,98.0353644636131,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,18.0,9.0
1805161,2018-05-16,1,73.5620132092815,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,20.5625,13.0
1805171,2018-05-17,1,129.846043854855,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,15.2875,10.0
1805181,2018-05-18,1,127.204797376274,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,14.75,9.0
1805191,2018-05-19,1,169.221578127274,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,14.9125,8.0
1805201,2018-05-20,1,107.80986732414,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,18.9,13.0
1805221,2018-05-22,1,156.307236988041,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.325,13.0
1805231,2018-05-23,1,109.786783071564,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.1625,10.0
1805241,2018-05-24,1,108.54624822638,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.35,15.0
1805251,2018-05-25,1,123.517143533616,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,19.775,16.0
1805261,2018-05-26,1,152.999422087259,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,19.875,11.0
1805271,2018-05-27,1,99.6705421509629,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,16.425,12.0
1805281,2018-05-28,1,157.41929138371,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,20.2125,10.0
1805291,2018-05-29,1,106.471684824603,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.4625,14.0
1805301,2018-05-30,1,112.241407941627,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,23.1875,11.0
1805311,2018-05-31,1,111.26691705832,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,21.8875,14.0
1806011,2018-06-01,1,171.352211320836,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,21.375,12.0
1806021,2018-06-02,1,145.082493830242,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,22.8875,10.0
1806031,2018-06-03,1,78.971045287569,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,19.275,9.0
1806041,2018-06-04,1,130.480133704068,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,19.25,14.0
1806051,2018-06-05,1,149.0974286003,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,19.7,10.0
1806061,2018-06-06,1,125.51279931351,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.15,14.0
1806071,2018-06-07,1,130.135052932173,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.6875,10.0
1806081,2018-06-08,1,133.461558814522,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.7375,9.0
1806091,2018-06-09,1,196.77276590343,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,22.1125,7.0
1806101,2018-06-10,1,98.5728577636623,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,19.1,8.0
1806111,2018-06-11,1,167.589367834019,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,18.5125,15.0
1806121,2018-06-12,1,118.251386322568,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,8.0,15.3125,12.0
1806131,2018-06-13,1,139.415611673776,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,16.4,14.0
1806141,2018-06-14,1,185.371307862245,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,20.9,10.0
1806151,2018-06-15,1,178.358896719133,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,4.0,19.2,7.0
1806161,2018-06-16,1,165.240825926878,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,21.325,7.0
1806171,2018-06-17,1,131.774736746731,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,18.275,12.0
1806181,2018-06-18,1,150.60898110442,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,17.6375,9.0
1806191,2018-06-19,1,134.103229549554,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,19.2375,16.0
1806201,2018-06-20,1,187.760363692391,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,23.65,13.0
1806211,2018-06-21,1,137.380800589863,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,11.5625,15.0
1806221,2018-06-22,1,173.94005241559,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,15.575,20.0
1806231,2018-06-23,1,228.688308197952,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,14.3,18.0
1806241,2018-06-24,1,96.8397776549712,1.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,16.2375,10.0
1806251,2018-06-25,1,147.963260084348,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,17.175,13.0
1806261,2018-06-26,1,126.72717073825,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,20.075,6.0
1806271,2018-06-27,1,98.3742739147763,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.0125,11.0
1806281,2018-06-28,1,153.222912713889,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.125,9.0
1806291,2018-06-29,1,124.38040536437,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,21.85,15.0
1806301,2018-06-30,1,162.619063596716,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,21.2375,10.0
1807011,2018-07-01,1,106.398295888854,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,21.0625,12.0
1807021,2018-07-02,1,149.330712948602,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.525,11.0
1807031,2018-07-03,1,169.678253618551,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.4875,9.0
1807041,2018-07-04,1,109.364720126691,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,19.7,9.0
1807051,2018-07-05,1,116.912047862458,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,17.5,12.0
1807061,2018-07-06,1,125.795744991444,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.5125,18.0
1807071,2018-07-07,1,191.54454865792,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,20.25,19.0
1807081,2018-07-08,1,91.3700330488367,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.0,10.0
1807091,2018-07-09,1,229.749812826633,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,16.75,18.0
1807101,2018-07-10,1,161.388287131381,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,18.675,15.0
1807111,2018-07-11,1,182.146767161495,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,19.625,12.0
1807121,2018-07-12,1,207.879339995873,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,26.075,14.0
1807131,2018-07-13,1,212.722414977186,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,23.975,13.0
1807141,2018-07-14,1,212.000188627887,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,7.0,17.7625,12.0
1807151,2018-07-15,1,119.132803761786,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,23.2,9.0
1807161,2018-07-16,1,208.643527692918,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,24.25,9.0
1807171,2018-07-17,1,197.264834738044,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,26.775,10.0
1807181,2018-07-18,1,137.708586986464,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,23.866666,13.0
1807191,2018-07-19,1,200.859004330066,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,2.0,22.575,13.0
1807201,2018-07-20,1,152.255425827064,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,22.775,9.0
1807211,2018-07-21,1,184.333715320185,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,25.0625,10.0
1807221,2018-07-22,1,130.857888069408,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,25.0375,13.0
1807231,2018-07-23,1,170.806669011279,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,24.8375,10.0
1807241,2018-07-24,1,157.350119671548,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,28.1,10.0
1807251,2018-07-25,1,133.595167634802,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,1.0,28.425,11.0
1807261,2018-07-26,1,202.537258911938,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,28.875,12.0
1807271,2018-07-27,1,198.225522569542,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,27.5875,16.0
1807281,2018-07-28,1,214.470393074174,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,3.0,28.75,11.0
1807291,2018-07-29,1,129.801991483483,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,0.0,24.55,6.0
1807301,2018-07-30,1,148.541339807983,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,6.0,27.7875,10.0
1807311,2018-07-31,1,123.075681762413,0.0,30082.0086849315,2611.4945652173915,4402.819178082192,116.75890410958904,1640.1972602739727,5.0,31.2875,11.0
1307012,2013-07-01,2,535.856284785361,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,6.0,17.8375,15.0
1307022,2013-07-02,2,546.780787392297,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,17.3125,10.0
1307032,2013-07-03,2,427.343258749983,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,21.075,6.0
1307042,2013-07-04,2,454.859641347987,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,18.85,7.0
1307052,2013-07-05,2,492.818804066088,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,19.975,12.0
1307062,2013-07-06,2,631.906068038484,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,18.9625,8.0
1307072,2013-07-07,2,695.25572963054,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,21.375,9.0
1307082,2013-07-08,2,538.529249911711,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,22.725,10.0
1307092,2013-07-09,2,585.957264698849,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,23.275,8.0
1307102,2013-07-10,2,567.365764527953,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,2.0,19.6875,13.0
1307112,2013-07-11,2,569.109374584873,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,21.375,12.0
1307122,2013-07-12,2,600.267914678783,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,20.2875,7.0
1307132,2013-07-13,2,747.140776382576,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,1.0,20.125,12.0
1307142,2013-07-14,2,777.048841669282,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,17.6875,15.0
1307152,2013-07-15,2,596.995099998235,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,6.0,18.7375,12.0
1307162,2013-07-16,2,558.797138274201,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,1.0,21.1875,10.0
1307172,2013-07-17,2,628.325718978073,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,22.5125,8.0
1307182,2013-07-18,2,647.822253705942,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,1.0,23.25,11.0
1307192,2013-07-19,2,646.788959790823,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,22.475,16.0
1307202,2013-07-20,2,843.051280035386,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,23.1875,8.0
1307212,2013-07-21,2,815.942264195776,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,26.375,8.0
1307222,2013-07-22,2,647.682748973215,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,26.1,9.0
1307232,2013-07-23,2,691.043662205889,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,24.95,12.0
1307242,2013-07-24,2,698.340862077002,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,24.075,11.0
1307252,2013-07-25,2,681.250768331783,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,2.0,23.0875,9.0
1307262,2013-07-26,2,718.016648132155,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,27.2625,6.0
1307272,2013-07-27,2,855.619095347599,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,1.0,26.1625,10.0
1307282,2013-07-28,2,871.802546455837,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,24.8875,13.0
1307292,2013-07-29,2,672.50214523923,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,1.0,22.7875,10.0
1307302,2013-07-30,2,690.117757120039,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,21.075,13.0
1307312,2013-07-31,2,667.842224335937,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,20.275,16.0
1308012,2013-08-01,2,667.213719343287,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,6.0,23.4,7.0
1308022,2013-08-02,2,689.695100983376,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,31.4375,7.0
1308032,2013-08-03,2,930.801703150498,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,23.3625,11.0
1308042,2013-08-04,2,862.752429028985,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,23.05,8.0
1308052,2013-08-05,2,520.947179812455,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,0.0,25.8,10.0
1308062,2013-08-06,2,498.920948322354,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,5.0,22.225,13.0
1308072,2013-08-07,2,519.197204695832,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,19.2125,8.0
1308082,2013-08-08,2,486.25509543792,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,16.975,12.0
1308092,2013-08-09,2,539.975155104136,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,20.3375,10.0
1308102,2013-08-10,2,614.511830668785,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,19.3625,12.0
1308112,2013-08-11,2,666.9113081568,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,16.3875,9.0
1308122,2013-08-12,2,510.019126480035,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,7.0,16.45,11.0
1308132,2013-08-13,2,535.403212817658,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,16.4,16.0
1308142,2013-08-14,2,520.123590697437,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,18.2625,18.0
1308152,2013-08-15,2,538.231262832354,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,3.0,19.8,8.0
1308162,2013-08-16,2,552.153714601025,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,4.0,23.575,11.0
1308172,2013-08-17,2,583.657434231324,0.0,27974.2434520548,2068.358695652174,4319.775342465753,153.34520547945206,995.8246575342466,6.0,20.55,7.0
